# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Fri Jun 28 02:49:43 UTC 2024
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system:  2MASS <i>JHK</i><sub>s</sub>
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Jmag    Hmag    Ksmag
0.00015547 -2.00000 10.07918 0.7972885370 2.4177724686    0.794  1.324  3.7280  2.879    3  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.07e-11      0.00 7.569e-01 2.430e-01 2.779e-05 7.634e-06 6.921e-05 -1.000 1.638e-04 1.461 0.246 -0.159 -0.232
0.00015547 -2.00000 10.07918 0.7975298762 2.4178575022    0.795  1.372  3.7266  2.825    3  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.27e-11      0.00 7.560e-01 2.438e-01 2.777e-05 7.655e-06 6.928e-05 -1.000 1.633e-04 1.341 0.120 -0.289 -0.362
0.00015547 -2.00000 10.07918 0.7977485657 2.4179345043    0.795  1.419  3.7250  2.771    3  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -1.51e-11      0.00 7.553e-01 2.445e-01 2.775e-05 7.681e-06 6.934e-05 -1.000 1.621e-04 1.222 -0.005 -0.418 -0.492
0.00015547 -2.00000 10.07918 0.7979442477 2.4180033642    0.795  1.466  3.7236  2.719    3  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -1.78e-11      0.00 7.547e-01 2.451e-01 2.771e-05 7.708e-06 6.938e-05 -1.000 1.628e-04 1.106 -0.128 -0.544 -0.618
0.00015547 -2.00000 10.07918 0.7981293797 2.4180684759    0.795  1.514  3.7220  2.664    3  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -2.12e-11      0.00 7.542e-01 2.456e-01 2.768e-05 7.739e-06 6.941e-05 -1.000 1.636e-04 0.985 -0.254 -0.675 -0.749
0.00015547 -2.00000 10.07918 0.7982938290 2.4181262841    0.795  1.561  3.7204  2.611    3  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -2.51e-11      0.00 7.539e-01 2.460e-01 2.764e-05 7.768e-06 6.944e-05 -1.000 1.637e-04 0.868 -0.378 -0.802 -0.878
0.00015547 -2.00000 10.07918 0.7984399796 2.4181776370    0.795  1.606  3.7189  2.559    3  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -2.96e-11      0.00 7.536e-01 2.462e-01 2.762e-05 7.790e-06 6.945e-05 -1.000 1.636e-04 0.754 -0.498 -0.926 -1.002
0.00015547 -2.00000 10.07918 0.7985723615 2.4182241333    0.794  1.651  3.7174  2.508    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -3.48e-11      0.00 7.535e-01 2.463e-01 2.760e-05 7.803e-06 6.946e-05 -1.000 1.627e-04 0.642 -0.616 -1.048 -1.125
0.00015547 -2.00000 10.07918 0.7986964583 2.4182677035    0.794  1.697  3.7157  2.456    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -4.11e-11      0.00 7.534e-01 2.464e-01 2.759e-05 7.811e-06 6.947e-05 -1.000 1.636e-04 0.528 -0.738 -1.174 -1.251
0.00015547 -2.00000 10.07918 0.7988060713 2.4183061756    0.794  1.741  3.7141  2.405    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -4.82e-11      0.00 7.534e-01 2.464e-01 2.759e-05 7.815e-06 6.947e-05 -1.000 1.637e-04 0.417 -0.855 -1.294 -1.373
0.00015547 -2.00000 10.07918 0.7989073396 2.4183417080    0.794  1.785  3.7126  2.355    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -5.66e-11      0.00 7.534e-01 2.465e-01 2.759e-05 7.816e-06 6.948e-05 -1.000 1.637e-04 0.307 -0.973 -1.416 -1.494
0.00015547 -2.00000 10.07918 0.7990002632 2.4183743034    0.794  1.829  3.7109  2.304    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -6.64e-11      0.00 7.534e-01 2.465e-01 2.759e-05 7.816e-06 6.948e-05 -1.000 1.637e-04 0.197 -1.090 -1.537 -1.616
0.00015547 -2.00000 10.07918 0.7990828753 2.4184032744    0.794  1.872  3.7093  2.255    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -5.75e-11      0.00 7.534e-01 2.465e-01 2.759e-05 7.816e-06 6.948e-05 -1.000 1.636e-04 0.091 -1.203 -1.654 -1.734
0.00015547 -2.00000 10.07918 0.7991592288 2.4184300445    0.793  1.914  3.7078  2.207    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -5.83e-11      0.00 7.534e-01 2.465e-01 2.759e-05 7.817e-06 6.948e-05 -1.000 1.636e-04 -0.015 -1.315 -1.770 -1.850
0.00015547 -2.00000 10.07918 0.7992325425 2.4184557432    0.793  1.958  3.7061  2.156    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -6.86e-11      0.00 7.534e-01 2.465e-01 2.759e-05 7.817e-06 6.948e-05 -1.000 1.637e-04 -0.124 -1.431 -1.890 -1.972
0.00015547 -2.00000 10.07918 0.7992953062 2.4184777396    0.793  1.998  3.7045  2.109    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -8.22e-11      0.00 7.534e-01 2.465e-01 2.759e-05 7.817e-06 6.948e-05 -1.000 1.636e-04 -0.225 -1.539 -2.002 -2.084
0.00015547 -2.00000 10.07918 0.7993533611 2.4184980822    0.792  2.038  3.7029  2.063    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -9.82e-11      0.00 7.533e-01 2.465e-01 2.759e-05 7.818e-06 6.948e-05 -1.000 1.636e-04 -0.325 -1.646 -2.113 -2.196
0.00015547 -2.00000 10.07918 0.7994087934 2.4185175026    0.792  2.079  3.7013  2.015    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.18e-10      0.00 7.533e-01 2.465e-01 2.759e-05 7.818e-06 6.948e-05 -1.000 1.636e-04 -0.428 -1.755 -2.227 -2.310
0.00015547 -2.00000 10.07918 0.7994572520 2.4185344773    0.792  2.117  3.6997  1.970    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.39e-10      0.00 7.533e-01 2.465e-01 2.759e-05 7.818e-06 6.948e-05 -1.000 1.637e-04 -0.523 -1.857 -2.333 -2.417
0.00015547 -2.00000 10.07918 0.7995026112 2.4185503641    0.791  2.155  3.6982  1.926    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.63e-10      0.00 7.533e-01 2.465e-01 2.759e-05 7.818e-06 6.949e-05 -1.000 1.636e-04 -0.617 -1.957 -2.437 -2.522
0.00015547 -2.00000 10.07918 0.7995497584 2.4185668750    0.791  2.189  3.6968  1.886    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.91e-10      0.00 7.533e-01 2.465e-01 2.759e-05 7.819e-06 6.949e-05 -1.000 1.636e-04 -0.704 -2.050 -2.533 -2.619
0.00015547 -2.00000 10.07918 0.7996020913 2.4185851993    0.790  2.219  3.6956  1.851    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1  -2.2e-10      0.00 7.533e-01 2.465e-01 2.759e-05 7.819e-06 6.949e-05 -1.000 1.637e-04 -0.778 -2.129 -2.615 -2.701
0.00015547 -2.00000 10.07918 0.7996307611 2.4185952368    0.790  2.211  3.6962  1.861    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -2.19e-10      0.00 7.533e-01 2.465e-01 2.759e-05 7.819e-06 6.949e-05 -1.000 1.636e-04 -0.758 -2.107 -2.592 -2.678
0.00015547 -2.00000 10.07918 0.7996371984 2.4185974905    0.790  2.218  3.6959  1.853    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -2.24e-10      0.00 7.533e-01 2.465e-01 2.759e-05 7.819e-06 6.949e-05 -1.000 1.636e-04 -0.775 -2.126 -2.611 -2.697
0.00015547 -2.00000 10.07918 0.7996729612 2.4186100099    0.789  2.259  3.6941  1.804    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -2.64e-10      0.00 7.533e-01 2.465e-01 2.759e-05 7.819e-06 6.949e-05 -1.000 1.636e-04 -0.878 -2.236 -2.726 -2.813
0.00015547 -2.00000 10.07918 0.7997089624 2.4186226115    0.788  2.303  3.6923  1.753    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -3.16e-10      0.00 7.533e-01 2.465e-01 2.759e-05 7.819e-06 6.949e-05 -1.000 1.636e-04 -0.988 -2.353 -2.848 -2.935
0.00015547 -2.00000 10.07918 0.7997395992 2.4186333344    0.788  2.343  3.6904  1.705    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -3.72e-10      0.00 7.533e-01 2.465e-01 2.759e-05 7.819e-06 6.949e-05 -1.000 1.636e-04 -1.087 -2.460 -2.960 -3.048
0.00015547 -2.00000 10.07918 0.7997697592 2.4186438894    0.787  2.384  3.6885  1.656    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -4.42e-10      0.00 7.533e-01 2.465e-01 2.759e-05 7.820e-06 6.949e-05 -1.000 1.636e-04 -1.191 -2.572 -3.077 -3.166
0.00015547 -2.00000 10.07918 0.7997978330 2.4186537135    0.786  2.426  3.6868  1.607    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -5.23e-10      0.00 7.533e-01 2.465e-01 2.759e-05 7.820e-06 6.949e-05 -1.000 1.636e-04 -1.295 -2.684 -3.193 -3.284
0.00015547 -2.00000 10.07918 0.7998224497 2.4186623272    0.786  2.465  3.6848  1.559    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -6.14e-10      0.00 7.533e-01 2.465e-01 2.759e-05 7.820e-06 6.949e-05 -1.000 1.636e-04 -1.393 -2.790 -3.305 -3.395
0.00015547 -2.00000 10.07918 0.7998468280 2.4186708569    0.785  2.507  3.6829  1.510    3  0.000  0.530     6.52     5.22     3.72     2.87     2.32  3 -7.25e-10      0.00 7.533e-01 2.465e-01 2.759e-05 7.820e-06 6.949e-05 -1.000 1.636e-04 -1.497 -2.903 -3.424 -3.514
0.00015547 -2.00000 10.07918 0.7998684645 2.4186784268    0.784  2.546  3.6811  1.462    3  0.000  0.530     7.21     5.69     4.03     3.12     2.52  3  -8.5e-10      0.00 7.533e-01 2.465e-01 2.759e-05 7.820e-06 6.949e-05 -1.000 1.636e-04 -1.596 -3.011 -3.537 -3.627
0.00015547 -2.00000 10.07918 0.7998886704 2.4186854957    0.783  2.586  3.6792  1.414    3  0.000  0.530     7.98     6.20     4.38     3.39     2.74  3 -9.96e-10      0.00 7.533e-01 2.465e-01 2.759e-05 7.820e-06 6.949e-05 -1.000 1.636e-04 -1.695 -3.120 -3.650 -3.740
0.00015547 -2.00000 10.07918 0.7999078631 2.4186922098    0.782  2.626  3.6773  1.366    3  0.000  0.530     8.83     6.76     4.76     3.69     2.99  3 -1.17e-09      0.00 7.533e-01 2.465e-01 2.759e-05 7.820e-06 6.949e-05 -1.000 1.636e-04 -1.795 -3.230 -3.764 -3.854
0.00015547 -2.00000 10.07918 0.7999285460 2.4186994447    0.780  2.673  3.6749  1.309    3  0.000  0.530     9.96     7.49     5.24     4.07     3.30  3 -1.41e-09      0.00 7.533e-01 2.465e-01 2.759e-05 7.820e-06 6.949e-05 -1.000 1.636e-04 -1.911 -3.358 -3.899 -3.988
0.00015547 -2.00000 10.07918 0.7999452353 2.4187052824    0.779  2.713  3.6729  1.260    3  0.000  0.530    11.04     8.18     5.70     4.44     3.59  3 -1.65e-09      0.00 7.533e-01 2.465e-01 2.759e-05 7.820e-06 6.949e-05 -1.000 1.636e-04 -2.012 -3.469 -4.015 -4.104
0.00015547 -2.00000 10.07918 0.7999623418 2.4187112657    0.777  2.758  3.6705  1.205    3  0.000  0.530    12.41     9.04     6.27     4.89     3.96  2 -1.97e-09      0.00 7.533e-01 2.465e-01 2.759e-05 7.820e-06 6.949e-05 -1.000 1.636e-04 -2.124 -3.593 -4.145 -4.234
0.00015547 -2.00000 10.07918 0.7999765277 2.4187162272    0.776  2.797  3.6686  1.157    3  0.000  0.530    13.73     9.85     6.81     5.31     4.30  2 -2.31e-09      0.00 7.533e-01 2.465e-01 2.759e-05 7.821e-06 6.949e-05 -1.000 1.637e-04 -2.223 -3.702 -4.259 -4.348
0.00015547 -2.00000 10.07918 0.7999909520 2.4187212720    0.774  2.840  3.6661  1.102    3  0.000  0.530    15.40    10.86     7.48     5.84     4.73  2 -2.74e-09      0.00 7.533e-01 2.465e-01 2.759e-05 7.821e-06 6.949e-05 -1.000 1.637e-04 -2.331 -3.823 -4.387 -4.475
0.00015547 -2.00000 10.07918 0.8000000119 2.4187244405    0.772  2.869  3.6647  1.067    3  0.000  0.530    16.60    11.58     7.94     6.21     5.03  2 -3.07e-09      0.00 7.533e-01 2.465e-01 2.759e-05 7.821e-06 6.949e-05 -1.000 1.636e-04 -2.404 -3.903 -4.470 -4.559
0.00015547 -2.00000 10.07918 0.8000029922 2.4187254827    0.772  2.879  3.6642  1.055    3  0.000  0.530    17.01    11.82     8.10     6.34     5.14  2 -3.18e-09      0.00 7.533e-01 2.465e-01 2.759e-05 7.821e-06 6.949e-05 -1.000 1.636e-04 -2.427 -3.929 -4.497 -4.586
0.00015547 -2.00000 10.07918 0.8000156283 2.4187299017    0.770  2.922  3.6617  1.001    3  0.000  0.530    19.07    13.03     8.89     6.97     5.65  2 -3.74e-09      0.00 7.533e-01 2.465e-01 2.759e-05 7.821e-06 6.949e-05 -1.000 1.636e-04 -2.535 -4.050 -4.625 -4.713
0.00015547 -2.00000 10.07918 0.8000283837 2.4187343623    0.767  2.969  3.6593  0.943    3  0.000  0.530    21.56    14.46     9.82     7.71     6.25  2 -4.46e-09      0.00 7.533e-01 2.465e-01 2.759e-05 7.821e-06 6.949e-05 -1.000 1.636e-04 -2.652 -4.181 -4.762 -4.850
0.00015547 -2.00000 10.07918 0.8000388145 2.4187380098    0.764  3.010  3.6568  0.890    3  0.000  0.530    24.08    15.89    10.75     8.45     6.85  1 -5.23e-09      0.00 7.533e-01 2.465e-01 2.759e-05 7.821e-06 6.949e-05 -1.000 1.636e-04 -2.755 -4.295 -4.883 -4.972
0.00015547 -2.00000 10.07918 0.8000476956 2.4187411154    0.762  3.047  3.6548  0.844    3  0.000  0.530    26.56    17.27    11.64     9.16     7.43  1 -6.02e-09      0.00 7.533e-01 2.465e-01 2.759e-05 7.821e-06 6.949e-05 -1.000 1.636e-04 -2.848 -4.397 -4.989 -5.080
0.00015547 -2.00000 10.07918 0.8000569344 2.4187443459    0.759  3.088  3.6523  0.792    3  0.000  0.530    29.65    18.96    12.72    10.03     8.13  1 -7.03e-09      0.00 7.533e-01 2.466e-01 2.759e-05 7.822e-06 6.949e-05 -1.000 1.637e-04 -2.949 -4.508 -5.108 -5.200
0.00015547 -2.00000 10.07918 0.8000663519 2.4187476388    0.755  3.132  3.6498  0.735    3  0.000  0.530    33.40    20.97    14.01    11.06     8.97  1 -8.32e-09      0.00 7.533e-01 2.466e-01 2.759e-05 7.822e-06 6.949e-05 -1.000 1.636e-04 -3.060 -4.630 -5.236 -5.330
0.00015547 -2.00000 10.07918 0.8000742793 2.4187504106    0.751  3.172  3.6473  0.683    3  0.000  0.530    37.26    23.01    15.30    12.10     9.82  1 -9.71e-09      0.00 7.533e-01 2.466e-01 2.759e-05 7.822e-06 6.949e-05 -1.000 1.636e-04 -3.160 -4.739 -5.352 -5.447
0.00015547 -2.00000 10.07918 0.8000822067 2.4187531824    0.747  3.214  3.6449  0.629    3  0.000  0.530    41.76    25.34    16.78    13.29    10.79  1 -1.14e-08      0.00 7.533e-01 2.466e-01 2.759e-05 7.822e-06 6.949e-05 -1.000 1.636e-04 -3.265 -4.853 -5.474 -5.571
0.00015547 -2.00000 10.07918 0.8000895977 2.4187557665    0.742  3.253  3.6424  0.577    3  0.000  0.530    46.59    27.80    18.32    14.54    11.80  1 -1.33e-08      0.00 7.533e-01 2.466e-01 2.759e-05 7.822e-06 6.949e-05 -1.000 1.636e-04 -3.364 -4.961 -5.590 -5.688
0.00015547 -2.00000 10.07918 0.8000916839 2.4187564959    0.741  3.263  3.6419  0.564    3  0.000  0.530    47.85    28.43    18.72    14.86    12.06  1 -1.39e-08      0.00 7.533e-01 2.466e-01 2.759e-05 7.822e-06 6.949e-05 -1.000 1.637e-04 -3.388 -4.988 -5.618 -5.716
0.00015547 -2.00000 10.07918 0.8000916839 2.4187564959    0.741  1.672  3.9019  3.195    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 0.589 0.236 0.194 0.171
0.00015547 -2.00000 10.07918 0.8000925183 2.4187567877    0.741  1.682  3.8959  3.161    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 0.564 0.174 0.124 0.101
0.00015547 -2.00000 10.07918 0.8001459241 2.4187754584    0.741  1.697  3.8891  3.119    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 0.527 0.097 0.037 0.013
0.00015547 -2.00000 10.07918 0.8001978397 2.4187936055    0.741  1.697  3.8898  3.122    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 0.527 0.101 0.041 0.018
0.00015547 -2.00000 10.07918 0.8002498746 2.4188117915    0.741  1.697  3.8906  3.125    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 0.527 0.105 0.047 0.024
0.00015547 -2.00000 10.07918 0.8003025651 2.4188302039    0.741  1.697  3.8914  3.128    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 0.527 0.110 0.054 0.030
0.00015547 -2.00000 10.07918 0.8003565669 2.4188490716    0.741  1.697  3.8921  3.131    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 0.527 0.115 0.059 0.035
0.00015547 -2.00000 10.07918 0.8004102111 2.4188678115    0.741  1.697  3.8927  3.133    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 0.527 0.118 0.063 0.040
0.00015547 -2.00000 10.07918 0.8004603386 2.4188853203    0.741  1.697  3.8930  3.135    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 0.527 0.120 0.065 0.042
0.00015547 -2.00000 10.07918 0.8005144596 2.4189042211    0.741  1.697  3.8931  3.135    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 0.526 0.120 0.066 0.042
0.00015547 -2.00000 10.07918 0.8005643487 2.4189216414    0.741  1.698  3.8928  3.133    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 0.525 0.117 0.062 0.038
0.00015547 -2.00000 10.07918 0.8006148934 2.4189392880    0.741  1.699  3.8921  3.130    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.636e-04 0.524 0.111 0.056 0.032
0.00015547 -2.00000 10.07918 0.8006679416 2.4189578060    0.741  1.700  3.8909  3.124    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.636e-04 0.521 0.102 0.044 0.021
0.00015547 -2.00000 10.07918 0.8007231355 2.4189770699    0.741  1.701  3.8892  3.116    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 0.518 0.088 0.028 0.004
0.00015547 -2.00000 10.07918 0.8007745743 2.4189950205    0.741  1.702  3.8870  3.105    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 0.514 0.071 0.007 -0.017
0.00015547 -2.00000 10.07918 0.8008250594 2.4190126358    0.741  1.704  3.8842  3.092    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 0.509 0.050 -0.018 -0.042
0.00015547 -2.00000 10.07918 0.8008781672 2.4190311633    0.741  1.707  3.8806  3.076    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 0.503 0.023 -0.051 -0.076
0.00015547 -2.00000 10.07918 0.8009281754 2.4190486070    0.742  1.710  3.8766  3.057    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 0.496 -0.006 -0.087 -0.112
0.00015547 -2.00000 10.07918 0.8009785414 2.4190661729    0.742  1.713  3.8720  3.036    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.636e-04 0.489 -0.040 -0.129 -0.155
0.00015547 -2.00000 10.07918 0.8010303378 2.4190842350    0.742  1.716  3.8666  3.011    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.636e-04 0.480 -0.078 -0.178 -0.204
0.00015547 -2.00000 10.07918 0.8010834455 2.4191027516    0.742  1.720  3.8604  2.982    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 0.469 -0.123 -0.235 -0.261
0.00015547 -2.00000 10.07918 0.8011329770 2.4191200188    0.742  1.724  3.8540  2.952    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.636e-04 0.459 -0.168 -0.293 -0.320
0.00015547 -2.00000 10.07918 0.8011376858 2.4191216602    0.742  1.725  3.8533  2.949    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 0.458 -0.172 -0.299 -0.326
0.00015547 -2.00000 10.07918 0.8011463284 2.4191246728    0.742  1.726  3.8522  2.943    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 0.456 -0.180 -0.309 -0.336
0.00015547 -2.00000 10.07918 0.8011974692 2.4191424977    0.742  1.730  3.8453  2.911    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 0.444 -0.227 -0.371 -0.399
0.00015547 -2.00000 10.07918 0.8012473583 2.4191598839    0.742  1.735  3.8383  2.879    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 0.433 -0.275 -0.434 -0.462
0.00015547 -2.00000 10.07918 0.8013007045 2.4191784720    0.742  1.740  3.8303  2.841    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 0.419 -0.329 -0.506 -0.535
0.00015547 -2.00000 10.07918 0.8013514280 2.4191961437    0.742  1.746  3.8223  2.804    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 0.405 -0.383 -0.578 -0.609
0.00015547 -2.00000 10.07918 0.8014001250 2.4192131070    0.742  1.752  3.8151  2.769    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 0.391 -0.433 -0.644 -0.676
0.00015547 -2.00000 10.07918 0.8014503121 2.4192305868    0.742  1.758  3.8076  2.733    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.636e-04 0.375 -0.486 -0.714 -0.748
0.00015547 -2.00000 10.07918 0.8014996052 2.4192477528    0.742  1.764  3.8007  2.699    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 0.360 -0.534 -0.778 -0.813
0.00015547 -2.00000 10.07918 0.8015494347 2.4192651031    0.742  1.770  3.7942  2.667    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 0.344 -0.580 -0.840 -0.877
0.00015547 -2.00000 10.07918 0.8015992641 2.4192824509    0.742  1.777  3.7882  2.636    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 0.327 -0.625 -0.899 -0.938
