#Mini MPD Rad MV_j MI_c MJ_2M MH_2M MK_2M MHw sigmaJ sigmaH sigmaKs minJ minH minKs maxJ maxH maxKs
1.1655  1.121  135.567  -0.276  -3.535  -5.407  -6.251  -6.572  -5.613  2.5465  2.7288  2.842  -6.324  -7.283  -7.779  2.1595  1.7708  1.7082
1.1656  1.116  144.197  -0.114  -3.537  -5.512  -6.36  -6.69  -5.719  2.5465  2.7288  2.842  -6.324  -7.283  -7.779  2.1595  1.7708  1.7082
1.1656  1.112  152.952  0.086  -3.505  -5.612  -6.463  -6.802  -5.82  2.5465  2.7288  2.842  -6.324  -7.283  -7.779  2.1595  1.7708  1.7082
1.1656  1.11  156.155  0.157  -3.494  -5.647  -6.5  -6.841  -5.856  2.5465  2.7288  2.842  -6.324  -7.283  -7.779  2.1595  1.7708  1.7082
1.1657  1.11  11.019  0.812  -0.269  -1.051  -1.568  -1.672  -1.172  2.5421  2.7238  2.8368  -6.324  -7.283  -7.779  2.147  1.7662  1.7048
1.1659  1.11  11.08  0.802  -0.28  -1.062  -1.58  -1.685  -1.183  2.5501  2.7325  2.8458  -6.324  -7.283  -7.779  2.1506  1.7685  1.7061
1.166  1.111  11.07  0.8  -0.28  -1.063  -1.579  -1.684  -1.184  2.543  2.7246  2.8377  -6.324  -7.283  -7.779  2.1418  1.7608  1.7006
1.1662  1.111  11.037  0.801  -0.277  -1.058  -1.574  -1.678  -1.179  2.5431  2.7248  2.8378  -6.324  -7.283  -7.779  2.1418  1.7608  1.7006
1.1664  1.111  10.991  0.803  -0.273  -1.052  -1.566  -1.671  -1.172  2.5504  2.7326  2.8461  -6.324  -7.283  -7.779  2.141  1.7605  1.7
1.1665  1.111  10.946  0.806  -0.268  -1.046  -1.559  -1.663  -1.166  2.5347  2.7154  2.8242  -6.324  -7.283  -7.779  2.1819  1.7856  1.7163
1.1667  1.111  10.901  0.808  -0.264  -1.04  -1.552  -1.655  -1.16  2.5339  2.7144  2.8232  -6.324  -7.283  -7.779  2.1803  1.7798  1.7094
1.1668  1.111  10.856  0.81  -0.26  -1.034  -1.545  -1.648  -1.153  2.5355  2.7162  2.825  -6.324  -7.283  -7.779  2.1803  1.7798  1.7094
1.167  1.112  10.823  0.812  -0.256  -1.029  -1.539  -1.642  -1.148  2.5346  2.715  2.8238  -6.324  -7.283  -7.779  2.1792  1.7716  1.7046
1.1672  1.112  10.796  0.812  -0.253  -1.025  -1.534  -1.637  -1.144  2.5304  2.7106  2.8193  -6.324  -7.283  -7.779  2.1718  1.7636  1.7032
1.1673  1.112  10.768  0.813  -0.251  -1.022  -1.529  -1.632  -1.14  2.5271  2.707  2.8157  -6.324  -7.283  -7.779  2.1475  1.7593  1.6976
1.1675  1.112  10.741  0.814  -0.249  -1.019  -1.526  -1.628  -1.137  2.5287  2.7086  2.8173  -6.324  -7.283  -7.779  2.145  1.759  1.697
